Gene,logFC,logCPM,F,PValue,FDR
KIF18B,0.7854118320042334,3.836734691448044,6.54184688630032,0.014848215851292776,0.19999979157448952
ADPRHL1,0.7852810628605594,2.9960481631601787,5.2220787070268555,0.02823783676011304,0.25726299490625903
ZNF717,0.7844047996729143,3.921324169738985,3.4766334098962837,0.07033243496387373,0.3752442784181898
NBPF20,0.7843633739220413,7.568152995258003,6.914252189315974,0.01245825471866417,0.18794329652750083
SPAG8,0.7842757039985284,0.3295728716768384,3.680733873448495,0.06292536961651526,0.3580655117792682
KCNC4,0.7842031020071902,3.925377436244611,5.563254883773349,0.02383469366149553,0.24154926662223597
CMSS1,0.7839988156477135,4.376775005765028,6.352059774737826,0.01625261713265532,0.20447599574587452
RP11-153M7.3,0.7839133534530035,6.60235500814093,5.437186494361351,0.02536807236125376,0.24743366258716892
CTD-2192J16.17,0.7838838638859943,-0.019927973251311928,0.6661603057326473,0.4197107318901093,0.733516883209132
CCDC65,0.7837832736750655,-0.5730112435988919,1.8750997592786742,0.17929446998001153,0.543096562511174
IL1RAPL2,0.7837115721125618,1.7851336341216562,1.569478418173755,0.21828328730294605,0.5804606604889514
NBEAP1,0.7832657619629432,1.4747275372775472,0.7958021272518575,0.3782195978370231,0.7048521589203277
PKD1P1,0.7830595077364048,4.172420047113989,1.6392420528059286,0.20854047128825567,0.57282571126716475
LMNTD2,0.7827783279904622,2.6895470949068065,2.7347896967710343,0.10679710764427727,0.44270550092241306
BRDTP1,0.7823443663511191,0.38154213007166526,0.7034067577274515,0.40712355503362785,0.724085535106272
CNPY4,0.7819178791152667,4.0086831125990745,8.133716128906782,0.007123847648760443,0.16504746046265606
MEX3B,0.7817232823362602,0.48678519101927453,2.5678561742162413,0.11771191183849697,0.45824427759373065
ACBD7,0.7811802414695886,3.5309728862338483,5.042011277034452,0.03091264221709363,0.26671315160707537
HELB,0.7803535209198195,6.0314163925384525,7.326695523120134,0.010285496330863115,0.179588640459103
CCDC122,0.7798830191884067,4.28771634035373,5.916766611917331,0.020046364305269907,0.22254428223034517
C3orf70,0.7798433394685607,1.964314883089781,5.786271162223516,0.021362805709419466,0.2294487565109884
ZNF195,0.779799345356775,3.9783414245386415,17.15740685360499,1.961265360208851e-4,0.12035830367984457
FAM83H-AS1,0.7797627035443534,1.9379609628516217,4.704096049949444,0.03670980542237662,0.28604211121332046
GDPD1,0.7795710006238434,2.491938045473418,7.694365724664756,0.008690040941005447,0.17089379321960593
HMGB1P41,0.7787938435236254,0.2304370793947026,2.9416435110209838,0.09483815833964512,0.42204889950499064
FJX1,0.7787005984831605,-0.1828914410050679,3.03658344050726,0.08986363836747718,0.4115374164279794
RNF165,0.7786194129333677,4.805775955391465,3.489333011488953,0.06984420402474281,0.37463881737952376
MYB,0.778385374462282,2.6022605099430316,4.30533866935195,0.0451296577045319,0.31319084046383244
ITGAV,0.7778946930574916,6.713894032003208,4.391279790472015,0.0431499684309412,0.3065782058110614
PYGM,0.7776870343060394,0.9513199611162996,3.2332956900073806,0.0804658159476046,0.3951292549460405
FEZ1,0.7776177382169711,2.8649609210778033,4.064163241582614,0.05123994194596606,0.3315443012163781
ATP2B4,0.7773898586743887,7.334025176639921,7.427252320397729,0.009820041341906826,0.17692395491657598
CRACR2A,0.7771054069194434,3.3882784431773154,4.312467876156003,0.04496169146531741,0.3129134611156014
CEACAM22P,0.7767353531577865,2.9018809567906643,3.610671003875739,0.06536531418065214,0.3640490980951425
CEP89,0.776346026532489,5.24497045181251,6.672783584953722,0.01395590014542541,0.19471073859990065
C19orf68,0.7752424972094091,1.630624970009579,3.8478744360755446,0.05750317117805094,0.34655048693550655
ZNF578,0.7742883974278063,2.7395175837113053,3.7602258419397883,0.06027889956469789,0.35309761186643307
PIK3C2B,0.7739240426613571,5.730093512835903,11.259268388584463,0.001865530808581123,0.14889400735503108
ARL2,0.7738472681886716,3.401083676074522,10.460888877797,0.0025974306211083483,0.15053491711366251
LRRC57,0.7732758196984202,5.731223474877657,8.029580893241157,0.007465508509846013,0.16738403664038873
GRM6,0.7726216898177164,0.9019442228831208,1.9633777421617928,0.16963372691597528,0.5318181972705235
IL17RD,0.7724914448761898,4.9230118285390025,5.1165530544188025,0.029773276239401524,0.2626416457544843
ANKRD36BP2,0.7719812167710013,4.996528643115469,3.4792994748716906,0.07022962403996688,0.3752442784181898
RP11-347C12.12,0.7716623060170499,-0.11808706245409173,2.03749241660162,0.1619981379739489,0.5217517270733141
TBC1D8,0.7712480157771785,6.83094231525283,8.622530249175304,0.005729448090989554,0.16125049102287267
MPP6,0.7711354831566265,5.563497300544669,5.982358175825139,0.019418081128259653,0.22080423192517906
ELMSAN1,0.7710268650020601,6.837215787759445,4.523987221047794,0.04027781058558812,0.29849211573498213
SOX12,0.7704783060583286,2.7728585814512097,4.175433903172297,0.048314434724063056,0.3226672865014849
TTLL4,0.7704735173287581,4.8318357362481015,12.041600235372185,0.00135792208511814,0.14614823778156683
ZNF70,0.7704074967975612,5.214902831113382,6.285837892680889,0.01677586975197131,0.20778805778537518
BBC3,0.770271560088941,1.3974954366902372,5.3401926003848965,0.026620759906873653,0.2514984687482553
CSNK2A3,0.7691756030597178,1.127482293789493,1.7033198211650236,0.20005674026380002,0.5639248425639348
PCDH11Y,0.7689993668030122,4.153434555687239,3.4046285298206,0.07317376036141539,0.38006571402455563
FCGR1A,0.7686470026614864,1.030764522077261,2.8693419867470746,0.09883610780759755,0.4291565701805822
DBNDD2,0.7684510316539571,1.9000209587882368,8.1063498157024,0.007211980094893428,0.1659287475437535
KIF1A,0.7681917039003324,1.3812996245411135,2.81756344776519,0.10181690400968106,0.43497892057614274
LOXHD1,0.7680227663887473,0.268516992833358,1.744508519405938,0.1948247312018037,0.5585403913090239
CRHR1-IT1,0.7680192276064965,2.9863463307386056,3.4795566723961766,0.07021971466210454,0.3752442784181898
FAM122C,0.7679583247820336,2.1472048277090097,5.739573263274434,0.02185641060540131,0.23078600680280806
OLFML2B,0.7678928180017871,2.235099531625108,2.3804099449960265,0.13152814807292612,0.47983954903194936
GOLGA7B,0.7677541941696631,1.761127368914202,1.318829426666535,0.2583044141770616,0.6131584882153485
FAM117B,0.7676456853700776,4.0483236850450055,8.099431278816539,0.007234445617932454,0.1659287475437535
CFAP221,0.7675214911823077,2.9601669386154157,2.0882203709357636,0.1570060034493372,0.5165428209935397
CAPG,0.7672241691928272,2.5277420844440752,2.4710976885728066,0.12462271501080628,0.4714088915190083
PCDHGC4,0.7671905419737585,1.8279200014202572,3.0144001417413055,0.09099899160634212,0.41291147589872634
SLC25A51,0.766979136346095,4.334724464009284,9.885978211875369,0.0033115191029953655,0.15540620472267172
IL12RB1,0.7669707244672215,2.535979913811681,4.503040312449642,0.04071686380001111,0.30058053247470273
LA16c-306E5.2,0.7669638752618073,-0.26475430354613133,1.558577511076711,0.21985580892054155,0.5814370287692997
CCDC149,0.7668126615270628,4.0161924469982795,5.723440548925091,0.022029798303587377,0.23105411947743484
PCDHB14,0.7666059028151365,2.3879624486940982,1.854417596188572,0.18165205406746365,0.5463974952768661
ZNF667,0.7661220126632531,2.7178435990731193,1.8323387685247392,0.18420999857369066,0.5482505898010424
EDNRA,0.7660134247611263,0.6120361511302245,0.9585762234409781,0.33401808018463797,0.6730882186023428
FZD7,0.765780026147207,0.6962235841063987,2.425470812597654,0.12804314559965854,0.47590159030562973
CA5B,0.7657442855542025,5.605393501244557,6.118279789229167,0.018182902591953556,0.2143921255649399
EXOSC2,0.765226096790859,6.150018300869631,6.415187748728366,0.015770186980869478,0.20294728180264113
DNAJC5B,0.7652101512613111,1.057888520695799,2.0549346618839874,0.16026078550372547,0.5193933521161548
HNRNPA3P6,0.7642982982131264,3.8167417719935974,0.7299175428423731,0.398506225543387,0.7192094766471332
FMO1,0.764192915091228,0.6418333718605723,4.618484328579272,0.03836063196977022,0.2908119685675238
SLC11A1,0.7640915471234306,3.2137007630067904,2.2624955807385563,0.14118114112648963,0.49363481068959925
IL15RA,0.7640077619523207,4.2615113766038135,5.390086193925029,0.025968183119965058,0.24876962954759876
C3orf33,0.7637278346953861,3.9135267700582426,7.106800813598705,0.011388070361551029,0.18225783490837325
IGKV3-20,0.7631171159571412,3.062804444201053,0.6145855444821821,0.43814585272216044,0.744775812010431
CDC6,0.7624458581255762,1.9776023508535672,2.8059381943615103,0.1025001220505964,0.43582999128797995
ZNF681,0.7613768591876403,3.3471618259777745,5.503949114147334,0.02454311060235541,0.24467570551617923
RASGRP4,0.7612397947952475,2.7548238836498196,4.473001706785548,0.04135567307526158,0.3026824827338263
VENTX,0.7610463056389244,1.1903412691845054,4.177190133643333,0.048269762191746446,0.32258093963095097
CATSPERG,0.7609354278548918,2.0637499751355706,4.011792841922867,0.05268408498394632,0.33640834938144926
ZP3,0.7600715395261345,0.7077898848526653,3.1241321952290724,0.08553630984951655,0.4037673674871617
EPS8L1,0.7600093545116208,1.2792386778378806,0.9851094335837316,0.3275026335908835,0.667709719208828
ARMCX2,0.7599066405201972,1.7469035939216726,3.279211473127992,0.07843474062301145,0.39167578003371406
HAS2,0.759764714114863,1.3509748755117343,0.9735820260782703,0.3303117481123974,0.6701437946140151
3-Mar,0.7596936559743063,1.3266380813810086,4.337694886842131,0.044372833920420754,0.3107340455004521
TMEM145,0.7592318529256339,0.7596644403623096,4.045391705615088,0.05175248821839815,0.3334240845864739
BEST4,0.7590902302180971,-0.31599388137071027,1.7705542209318967,0.1916017328010891,0.553696136162659
ANKDD1A,0.7587976495469776,1.575972128505614,3.638082161095675,0.06439840013369663,0.36184451362317865
PKM,0.7587420655797541,5.7226815990950595,3.9902433327815667,0.05329133556469072,0.33871472573802464
HDX,0.758513423846944,2.8062765862600076,5.7332572644959345,0.02192411546385171,0.23078600680280806
C11orf63,0.7580479969117626,1.4826513093601021,2.3124228418550845,0.13699661134183677,0.4875301861930736
ZSCAN22,0.7574572044399982,5.037255124792496,6.81094717093065,0.01307663755225313,0.19014167328308373
RAB40AL,0.7567626769348725,0.3134659244680962,2.971557341954701,0.0932379203138072,0.41762397116696887
ZNF737,0.7565106733712005,4.2323393120792865,5.763482788339446,0.021602156159028617,0.23006945597713724
RP13-39P12.2,0.7562034699998114,0.6658354003672111,3.6582397098028525,0.06369750813773971,0.36008940902408576
IGLC3,0.7559436615989024,4.221412169577843,0.616041373138558,0.43760839437984833,0.7443217737603701
HSPA12A,0.7556841188021012,2.9270212983821455,3.3610678169548054,0.07495487781109032,0.3841699120575244
B3GALT2,0.7554373627497402,0.20976637134841722,1.6875161854875436,0.20210940820184484,0.5657134221721001
GXYLT2,0.7548289919092617,0.5273371376750089,2.721622085059872,0.10761469620629642,0.4444152781071132
RP11-804M7.1,0.754524789019491,0.38894859993806735,3.8412948093314627,0.057706544041256566,0.3468019477202411
RP1,0.7540326828613966,2.2423919623326785,1.5695842762350969,0.21826808476426135,0.5804606604889514
LINC00694,0.75360618212682,-0.2720458818055567,1.9458545723769185,0.17150102809626777,0.5334259994581524
SPINT2,0.7516676019719442,2.724329585711704,1.5630019158493287,0.219215882459886,0.5814251389779329
NRSN2,0.7510313379928772,0.9602710089456445,2.369342060737056,0.13240086806324186,0.4818528176992052
GPX7,0.7503358564676444,1.1930730545577686,2.7676611923726773,0.10478683479080789,0.4394643447558441
USP27X,0.7502090083154433,1.834011501883833,2.30528379802991,0.13758601294702827,0.4887933732260606
ARMC9,0.7492956890212986,3.631514601690373,6.898974325234905,0.012547688557544935,0.1882136501380493
RNF207,0.749141949336894,5.224676669765574,8.29136016158995,0.0066381212178300755,0.1632672337372952
RP11-435F17.3,0.7486507689106185,-0.6045800951675732,2.9377980523474303,0.09504611838742379,0.42218715816234076
PLLP,0.748647633305054,3.415864733355825,6.092125520523719,0.018413808827858036,0.21563573911280326
MAFF,0.7484384404531895,4.63378134806067,4.096577541113676,0.0503680295353785,0.32860563976892476
ZSWIM4,0.7481300085824207,2.4689335623189805,4.885918413939814,0.03345569254722621,0.2753635202728599
DPM2,0.7479528913259494,4.382285701620233,5.970378420448929,0.019531221750804628,0.2214390207434798
NCEH1,0.7478209867177514,2.8868512465483906,4.736593965042462,0.0361036558580911,0.28452566634142823
PWWP2B,0.7476328635162283,1.1416457015225863,3.564589422422926,0.06702746349315422,0.3667527888186203
RP11-288C17.1,0.7475326419938397,1.216317427933239,1.2035546224853415,0.2798277969203784,0.63019432547072
RP11-255H23.2,0.7470691114099076,2.8987408765300495,1.3420149642682786,0.25423423258270533,0.6093142113213389
RP11-1415C14.3,0.7470220410650436,2.9832439291148174,0.576542247312679,0.45256752560429403,0.751941770322293
CCDC71L,0.7468859835607763,3.952936983228485,4.967696003606588,0.03209603989868338,0.27000067523397164
P2RX7,0.7468459022320725,4.887736831535354,8.477447789869267,0.006109971657065025,0.1632672337372952
C12orf49,0.7467563052166838,4.066732917068082,7.069124097051865,0.01158942386932522,0.18267718787918252
IGF2BP2,0.7463110430141783,3.9171123935053362,2.167865623767931,0.14952888428352937,0.5055522092120306
KLHL25,0.7462741983105582,4.50974961279852,4.6890476266645695,0.036994253128782746,0.2865016724961848
SNX18P8,0.7460126731972659,0.986588251253302,1.55790843844304,0.21995278120826647,0.5814370287692997
AP5Z1,0.7457400312861159,1.9200035491363068,2.6726677519359416,0.11071765073148333,0.4499007012448985
C5AR2,0.7450466431361015,5.171631429297986,5.3180743684999845,0.026915739002684895,0.25248216501155696
PCDHGA5,0.7446594958356544,3.5067056096048304,3.2825490175586065,0.07828936333477213,0.39167578003371406
CCNJ,0.7444226258914453,2.4960003203892565,4.67935089016421,0.03717882013277788,0.2868551750459401
LILRA1,0.7443728891454924,1.3755248223193555,2.0395187975957882,0.16179515908840642,0.5217517270733141
RP11-1212A22.1,0.7441012824781562,4.036584920238169,1.8611146224774802,0.18088460745188714,0.5458591213916192
GTDC1,0.7437785159580141,5.486242195515701,6.843765154680655,0.012876681076788585,0.18975012908784178
SIGLEC10,0.7436039793191523,2.8312418819355334,3.2737992640756244,0.07867113074628444,0.39209391531136173
RP11-63A1.4,0.7419412473757039,0.2778905032544059,0.6919096629530977,0.4109474724517024,0.7270473704005218
IFFO2,0.7416451729812721,4.479925388254603,7.6408393374897265,0.008904765720555466,0.17229216604631636
RP11-124L9.2,0.7412763665485718,7.31045202715949,5.556727378315324,0.023911567395291364,0.24165066907412144
ARHGEF4,0.7412498560917491,2.993739846484016,2.6720373681714547,0.11075826916404377,0.4499007012448985
IGFBPL1,0.741136845560308,0.8980361087208355,0.7379310571922211,0.39595469757648016,0.717474740571916
TNFRSF10C,0.7409891192167165,1.7733087716599176,3.301664350636146,0.077462535045834,0.39000415008294176
MN1,0.7406591686653575,0.8901571145171113,3.834035173841506,0.05793186114613502,0.347612210051945
AATK,0.7405209011669674,1.5519662540358798,1.977849370176681,0.1681098097913977,0.530663972259745
RND3,0.7404762948106088,6.8531369323869455,2.395276131568118,0.13036639674238987,0.4787722802980652
OR52A1,0.7403231899099246,4.355697924231216,6.109249760253449,0.018262269450817856,0.21502097580759813
TTC25,0.7402474229459503,0.6929162227893021,1.8130692851050605,0.18647790020787514,0.5500506786448438
ADTRP,0.7400381889657824,1.848751164070752,1.602620394375194,0.21358670227239898,0.5773099944404471
SCUBE2,0.7400181191349805,-0.011645767133211162,2.054067073346691,0.16034668046028713,0.5194122209416274
HMGB1P39,0.7397885049310827,1.1778938535965036,2.640931713973339,0.11278389223487785,0.45264264232943324
RUBCNL,0.7397054709998506,2.421885438803143,2.883733932100573,0.0980252885935956,0.4281543475086213
ERICH3,0.7396945098509281,1.6277793362025075,1.483475186173083,0.23107949949314782,0.5889249134925126
HESX1,0.7393730275623858,-0.5593441860611087,3.065955394121695,0.0883849020949725,0.41035137653368486
RPS3AP54,0.7389056302532795,0.5342871017903281,2.9363299370683835,0.09512564941462755,0.42218715816234076
PRR5-ARHGAP8,0.7388781091817698,-0.2633839276463146,1.2804517560319042,0.26522599375409883,0.6188380192714034
RHBDF2,0.7388307299300524,5.46771656193541,6.667036548497417,0.013993827886715734,0.19491066008487118
RTN4R,0.7386998483667638,0.06732755984231016,2.2004112007617556,0.1465943470956613,0.5023893183545709
HS3ST3A1,0.7385461761813491,1.4669655160749646,2.1063245351726336,0.1552684656216024,0.51297595672065
DPH6,0.7384547337468579,5.077278493549568,6.807817033938497,0.013095883128535692,0.19014167328308373
RP11-468O2.1,0.73835906700893,0.2060404338858363,2.4836876275909723,0.12369755915388206,0.4693063802625121
CISD2,0.7379596507983753,3.306104260470265,3.812124779002203,0.05861782853194917,0.3491351322041998
KITLG,0.7374474964241867,0.5205963349386395,0.8110682394148937,0.37373344843106004,0.7017963890681688
LILRA4,0.7372925193141929,2.721790774688961,5.170363719655939,0.028979248602976484,0.26016750416987416
FLT3LG,0.7372035412348943,2.42994732176371,4.626263210377848,0.03820732582762115,0.29044952385939893
MSTO2P,0.7371518798792368,1.5393992248476105,3.725591378872157,0.061416450407218555,0.355230512701976
LOXL1,0.7367940292046868,0.5727848123733346,1.5390220568822859,0.22271201128310691,0.5833169041359827
CLSPN,0.7366920135202111,3.9872875039656015,4.6293661144534735,0.03814636118677556,0.2902532199190905
FSTL4,0.7364830401489506,2.637382152677654,2.9480063199767277,0.09449519269739963,0.4210860771967479
ZNF702P,0.7364050120068816,-0.47225841644632516,1.8525451540509281,0.1818673248124725,0.5463974952768661
ENHO,0.7356672857608,0.3681290152688003,1.1147606484864787,0.29801722708550044,0.6462655836752708
THSD7A,0.7356491695893046,3.8579709389778802,6.3961880021801605,0.015913737850205615,0.20368287049969494
C17orf67,0.7355186519100059,1.66019895953774,2.9286941044220627,0.09554051737538062,0.4232324501270883
HINFP,0.7353768492995076,4.989079170463976,8.995053597444885,0.0048638148687861925,0.16069697561566404
RIN1,0.7350995208265195,0.9792761140544314,3.6668117504355004,0.06340202714756528,0.35941595279705935
TMEM138,0.7346982635450064,5.353310042208701,7.3901429403745516,0.00998912224369629,0.17781283442200327
KCND1,0.7343931983975525,1.2804863667217241,2.195600818694141,0.14702380724033248,0.5026975090983637
IL4R,0.7343349138053664,7.350802541419322,3.3803813148808746,0.07415926609080661,0.38222680703714024
AC073063.10,0.7343336129069665,-0.4593864100290675,2.575244250256819,0.11720260759691943,0.4576492041424375
PNPT1,0.7339494679315305,6.9302163637714695,7.1285687257130625,0.011273455206157613,0.18225783490837325
RP11-325P15.2,0.7337785366646667,0.6425817243533295,1.8434168929528179,0.18292117498014576,0.5474024999262852
EEPD1,0.7330729596912247,5.453112302310874,6.89446765070826,0.012574201660370083,0.18825337968313655
SPATS2,0.7328642735769516,4.854582349266222,7.975396423289112,0.007650195571556008,0.16738403664038873
SRGAP2D,0.7326705913433654,1.2759368097390953,1.6585728534915254,0.20593566859907467,0.569831583838335
ANKRD65,0.7325388225827802,1.3381505591226748,1.6653072571961074,0.20503756075908539,0.5693419845653608
ABC7-42404400C24.1,0.731697925090608,0.663536585774899,1.7111875874057558,0.19904428219587664,0.5631577897396359
RP11-302B13.5,0.7314046748898565,-0.3508723626419311,1.3004262921519636,0.26159431342323297,0.6156541478043006
NOCT,0.7313857561712869,4.89339301258706,4.800128851296815,0.03494998764247134,0.2801255923658341
B3GNT9,0.731024610115496,0.8115834520331366,2.6222914479483226,0.11401808105766377,0.45375968522791044
ZNF382,0.7309595925815043,3.6737093328202874,4.644811897864658,0.03784446964197653,0.28915485384635076
GPR141,0.7308795968580116,-0.3796216898354522,2.1574645725241792,0.1504811987413868,0.5062576144123725
WHAMMP2,0.7300771759830891,4.872293643474573,6.968540243023,0.01214597258790333,0.18664481562304622
IL1RL1,0.7298958648098829,3.3688479449176483,1.1241268867779064,0.29602661584506323,0.6443620591836341
KCNT2,0.7298825618680995,5.20057401434119,4.736022432495143,0.03611422096245976,0.28452566634142823
SNX18P3,0.7298757774628807,4.332878047690195,2.9250303497046253,0.0957403032647788,0.42356714666881634
SETP6,0.729125456195244,1.2023224903106613,2.0444179446460864,0.16130566170762162,0.5208381989343631
ORC6,0.7290055226467346,8.076881729019469,4.480561146313393,0.041193882762864155,0.3021677395025546
TUB,0.7289232970752735,2.2115485373649877,2.0572786729036006,0.16002899011278346,0.5192533662685268
PFKM,0.7287608282429506,4.473203660711672,9.655438669594528,0.0036543647621024877,0.15812096935312941
TCTN1,0.7279944303318925,5.47657802871615,6.419555174559441,0.01573738726251392,0.20286015827505194
MAB21L2,0.7276390261621636,0.40304396533098474,1.7929603381962096,0.18888052962019783,0.5521832945727807
CLDN34,0.7274418029815586,0.4900533828711712,1.0878620541375597,0.3038334106160085,0.6500456637778034
DSEL,0.7271573545223626,4.785534459752053,3.4528079323514294,0.0712587118909884,0.37728488200523475
AGRN,0.7270160729837027,5.53726877548242,4.8350117136760575,0.03433377120975089,0.27805411134766245
FIZ1,0.7262965873400199,2.3941080967745383,9.069048776919258,0.004709154196504313,0.16069697561566404
WDR31,0.7262475996610684,4.446458986235181,6.287966953231683,0.01675876674268445,0.20778805778537518
MTRNR2L12,0.7254569601961864,14.680587147612934,1.8115686969431997,0.18665591586632294,0.5502086142390772
KCNAB3,0.725280478326282,1.4887516383526165,2.3622253882839814,0.13296557610390722,0.4830758425569436
AC025335.1,0.725039812701956,4.438167524404496,4.712263201046971,0.03655643142456031,0.28543701959916096
NFE2L3,0.7250026617643524,1.9939359575622992,3.593516543397312,0.06597864600402731,0.3643935985759034
CTC-487M23.8,0.7246160811095831,3.496665505812952,4.932128176593272,0.032679838792972773,0.27201946747667144
SLCO3A1,0.7242875388473152,3.923100404331991,4.243230735107551,0.04662249862002105,0.3181152642313621
PAPPA,0.7241108197032077,2.7887282848559645,1.5233113609149485,0.22503996942353507,0.5846268442484799
ADAMTS4,0.7235001976719574,5.988518020599017,1.9625480176505188,0.1697215966599241,0.5318181972705235
HEATR4,0.7232391456878328,2.0516505708231647,1.6177627640071208,0.21148222714067932,0.5754912292817124
DOT1L,0.7229891106415743,5.949754975153805,3.8958979944596237,0.05604261332736558,0.34510300263364474
HNF1B,0.7229307127461225,4.403966953595354,5.347486523542047,0.02652425710758201,0.2513080263050934
RGS17P1,0.7228968621107125,1.8973548295199507,2.3241597701026535,0.13603397774040235,0.48650038499539
CTC-281F24.5,0.7227407272617987,1.5478238611138662,3.115124437862212,0.08597051786844345,0.4050618895233364
AFF3,0.7226995095913267,4.5595760233436975,3.15477600336418,0.08407755418772263,0.4014095715684942
RPL4P6,0.7224446280410114,2.35954797816808,5.89001281777396,0.020308920891250026,0.22352797508639094
TBC1D32,0.7223548200381685,4.0056370760953595,3.93280372356019,0.054948090886293745,0.3436725100336343
SLC29A4,0.7223168970014883,4.427652606591044,4.987315789501144,0.03177888554514076,0.26903997017219505
SLC9A7P1,0.7222650456223275,1.235433386806536,2.645716737794882,0.11246954501759136,0.45248037363506854
KLF3P1,0.7218205860865249,1.0874178677032793,2.467097150081174,0.12491835931959391,0.47150122638025876
GSTM3,0.7217595465876858,4.513520163836245,3.722081912568435,0.06153304085921869,0.35565580894101945
RGPD3,0.7215887484794428,1.608961174220448,2.6616726458663407,0.11142856527352753,0.4513703947409027
GOLM1,0.721575066449887,5.580539542776377,1.4560720673349739,0.23535148299369435,0.5934585053893894
ZNF93,0.7214112139777432,2.251119118180085,3.6084138137019655,0.06544565271023448,0.3642436250478632
ASB1,0.7212821123191797,5.01181982673387,9.370141844956274,0.00413196027884208,0.16069697561566404
RP11-424M22.1,0.7212657130157286,1.1134865228284185,2.2182066336446686,0.1450183202984452,0.5000120294322722
KRT8P39,0.7207181218078516,2.146809427075291,2.26622354172973,0.14086359440358068,0.49363481068959925
MAPK12,0.7205576216217355,4.1261028009238085,5.042628966307013,0.030903007804742963,0.26671315160707537
HSPA2,0.7184544323818973,3.4976977219475396,6.232662252453289,0.017209212024077065,0.20999081297028274
FAM21EP,0.7183015213079089,-0.5452370548867281,2.9261636129250235,0.09567845546320364,0.42356714666881634
TLE1P1,0.7179457531932404,-0.9348225584440234,1.9835675422779762,0.16751215121612112,0.5297976691439986
ZNF431,0.7175034587569733,4.609694444146666,5.070712694133626,0.03046841136551403,0.26506372720563814
ENTPD2,0.71730030343804,-0.2868060835515032,2.3177460702834365,0.1365590351113311,0.4869237233429561
GOLGA6L9,0.7172666204338076,4.715429089876057,6.127642594243955,0.018101004573643043,0.2140671938495109
SPTY2D1-AS1,0.7168190378729551,-0.6351593133576421,3.2738891452342544,0.07866719846742734,0.39209391531136173
IFNLR1,0.7166690291990616,6.6263163314423394,4.9340038152011045,0.032648764837093266,0.27201946747667144
NHS,0.7164734927048081,2.19901415787582,2.196430208170096,0.1469496562245691,0.5026975090983637
MTND1P23,0.7160313509236281,4.738535765297465,1.8856600379839203,0.17810482798767444,0.5416862370948495
POU6F2,0.7159207275314234,3.950037594532942,3.994659909579419,0.05316625188411753,0.33817994411772717
CDH12,0.7157609677094215,2.792963947261361,1.449024862571372,0.2364660064856968,0.5943818124895381
CCDC144CP,0.7152636898337894,2.1822060809011985,3.2858727413207367,0.07814488839581177,0.39167578003371406
IGLV3-21,0.7150568869385954,0.9134633122952213,0.6285228259863435,0.43304241653057207,0.7413646677032356
B3GALT1,0.715038147092814,4.965479358123163,3.4712471419729334,0.07054065767047348,0.3757343105334384
LIPH,0.7150053211570933,3.154157748791868,4.904885193463973,0.03313483648297852,0.2738140889756489
FFAR2,0.7148794778829214,-0.060354770158449235,1.7501799667611886,0.19411737265738188,0.5571893794834564
HIC2,0.7146868733791722,3.1106709979915528,11.82582507916187,0.0014812804849743712,0.14740525500778096
RP11-613M10.9,0.7142292767705516,1.274445930374603,1.3838304777034756,0.2470971147426012,0.6037577027714611
MSRB3,0.7141979810973101,3.5523687470346745,3.9436759270006783,0.05463017818411383,0.34264790769991843
TNFAIP8L3,0.7141654763160162,0.4292548650765415,0.8913170664022225,0.35135455222323586,0.6862172911061283
SRGAP2C,0.7138950188595916,5.609998324971827,3.979361239618984,0.05360092234038707,0.3390724064337752
PDGFD,0.7133649390211066,3.1599190865312705,2.3695591500211126,0.13238368579827478,0.4818528176992052
PGBD4,0.7125954361589077,3.610066511318843,6.072885269902748,0.018585697797214595,0.2165142044514724
THSD7B,0.7121517807942704,0.8657389430431194,1.8202020681891236,0.18563452192077606,0.5489976820097232
ARHGEF16,0.7120936731257976,3.3071678591466505,1.918799998107156,0.1744323193459129,0.5368413914214403
NPIPB11,0.7117716965652138,2.615873817235241,2.3949980765842462,0.13038801659247967,0.4787722802980652
EYS,0.7116188686389101,5.371155319018568,4.524769615885652,0.04026151228917692,0.29849211573498213
KCNN3,0.710229370686258,3.208800622988138,4.212524910173641,0.04738056690702868,0.32049479847780027
MFN1,0.7099441536913681,8.542023808212754,5.438404063366269,0.02535276037921079,0.24743366258716892
FAM127C,0.7093873589702809,-0.0904292658422848,2.582900279847127,0.11667750031166244,0.4571621507704819
HECW1,0.7089455142435377,1.4810617138379805,2.4817639872609107,0.12383840131872641,0.4695172254725824
EPB41L4A,0.7085270545536778,4.174438079868668,3.2071464094371067,0.08164888596611775,0.3962904950742971
AC017035.2,0.7078799175998775,0.38213371725999173,2.0296690840362936,0.16278461862278873,0.5229558761240465
HPSE,0.7076858659121218,1.460849575594896,4.720847881988793,0.036395972074740816,0.2849833297104835
SLC43A2,0.7073156182995435,5.000640679230724,5.120332008412913,0.029716747213452997,0.2626416457544843
IGLV1-51,0.7068700855895326,1.8089505754496333,0.7972668560969383,0.37778581376360376,0.7047427583572534
TMEM17,0.7066834600372056,0.7796778221600096,4.137466341064213,0.049291430460764105,0.3255678287810325
SLC25A53,0.7060407738951793,2.9815002261414745,5.728089018369704,0.02197968605385944,0.23096846941711455
RP11-133N21.7,0.7056485302262759,-0.6420124601572428,2.56669912213577,0.11779190442974387,0.45824427759373065
